"Accident_ID","النوع","التاريخ","السرعة","ع.اصابات بسيطة","ع.اصابات بليغة","ع.اصابات الوفاه","ع.اصابات متوسطة","مسارب الطريق","سطح الطريق","جنسية المركبة","فئه الرخصه","نوع الطريق","الاضائة","الطقس","خصائص طريق","خطأ السائق","محافظه","فئة المركبة","تاريخ الحادث","عدد المركبات","عمرالسائق","جنس السائق"
"1555891","صدم","4/3/2017 14:15","50","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","4/3/2017 14:15","2","64","انثى"
"1555891","صدم","4/3/2017 14:15","50","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","قيادة المركبة دون اخذ احتياطات السلامة المرورية اللازمة","محافظة العاصمة عمان","سيارة ركوب صغيرة","4/3/2017 14:15","2","52","ذكر"
"1555942","صدم","4/3/2017 15:46","50","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","قيادة المركبة دون اخذ احتياطات السلامة المرورية اللازمة","محافظة العاصمة عمان","سيارة ركوب صغيرة","4/3/2017 15:46","2","28","ذكر"
"1555942","صدم","4/3/2017 15:46","50","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","4/3/2017 15:46","2","27","انثى"
"1556671","صدم","6/3/2017 14:30","40","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","فتح باب المركبة من الجوانب أو الخلف أثناء سيرها","محافظة العاصمة عمان","سيارة ركوب صغيرة","6/3/2017 14:30","2","36","ذكر"
"1556671","صدم","6/3/2017 14:30","40","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","فئة رابعة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","6/3/2017 14:30","2","33","ذكر"
"1556745","صدم","6/3/2017 15:39","40","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الامن","محافظة العاصمة عمان","سيارة ركوب صغيرة","6/3/2017 15:39","2","20","ذكر"
"1556745","صدم","6/3/2017 15:39","40","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","6/3/2017 15:39","2","37","ذكر"
"1557279","صدم","10/3/2017 9:53","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","تغير سائق المركبة المسرب بشكل مفاجئ","محافظة العاصمة عمان","سيارة ركوب صغيرة","10/3/2017 9:53","1","37","ذكر"
"1564675","صدم","3/20/2017 2:01:00 PM","50","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","قيادة المركبة دون اخذ احتياطات السلامة المرورية اللازمة","محافظة العاصمة عمان","سيارة ركوب صغيرة","3/20/2017 2:01:00 PM","2","44","انثى"
"1564675","صدم","3/20/2017 2:01:00 PM","50","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة خامسة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","3/20/2017 2:01:00 PM","2","33","ذكر"
"1564681","صدم","3/20/2017 2:23:00 PM","50","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","قيادة المركبة دون اخذ احتياطات السلامة المرورية اللازمة","محافظة العاصمة عمان","سيارة ركوب صغيرة","3/20/2017 2:23:00 PM","1","49","ذكر"
"1564695","صدم","3/20/2017 2:42:00 PM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","قيادة المركبة دون اخذ احتياطات السلامة المرورية اللازمة","محافظة العاصمة عمان","شحن","3/20/2017 2:42:00 PM","2","22","ذكر"
"1564695","صدم","3/20/2017 2:42:00 PM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","3/20/2017 2:42:00 PM","2","52","ذكر"
"1565573","صدم","3/22/2017 9:24:00 PM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة خامسة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","3/22/2017 9:24:00 PM","2","25","ذكر"
"1565573","صدم","3/22/2017 9:24:00 PM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","تغيير المسرب بشكل خاطئ","محافظة العاصمة عمان","سيارة ركوب صغيرة","3/22/2017 9:24:00 PM","2","59","ذكر"
"1565991","صدم","3/23/2017 8:02:00 PM","40","0","0","0","0","اتجاه واحد","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الامن","محافظة العاصمة عمان","سيارة ركوب صغيرة","3/23/2017 8:02:00 PM","2","117",""
"1565991","صدم","3/23/2017 8:02:00 PM","40","0","0","0","0","اتجاه واحد","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","3/23/2017 8:02:00 PM","2","28","ذكر"
"1566204","صدم","3/24/2017 8:00:00 PM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","3/24/2017 8:00:00 PM","2","35","ذكر"
"1566204","صدم","3/24/2017 8:00:00 PM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة رابعة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","عدم تقيد السائق بالشواخص الالزامية او علامات الطرق الارضية","محافظة العاصمة عمان","سيارة ركوب صغيرة","3/24/2017 8:00:00 PM","2","46","ذكر"
"1568053","صدم","3/29/2017 2:01:00 PM","50","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الامن","محافظة العاصمة عمان","سيارة ركوب صغيرة","3/29/2017 2:01:00 PM","2","74","انثى"
"1568053","صدم","3/29/2017 2:01:00 PM","50","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","سوريا","فئة ثالثة اتوماتيك","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","3/29/2017 2:01:00 PM","2","","ذكر"
"1568074","صدم","1/4/2017 14:43","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة اتوماتيك","إسفلتي","نهار","صافي","مستقيم مستوي","قيادة المركبة دون اخذ احتياطات السلامة المرورية اللازمة","محافظة العاصمة عمان","سيارة ركوب صغيرة","1/4/2017 14:43","1","22","انثى"
"1568107","صدم","3/29/2017 3:55:00 PM","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة اتوماتيك","إسفلتي","نهار","صافي","مستقيم مستوي","مخالفات قواعد واولويات المرور","محافظة العاصمة عمان","سيارة ركوب صغيرة","3/29/2017 3:55:00 PM","2","21","انثى"
"1568107","صدم","3/29/2017 3:55:00 PM","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة رابعة","إسفلتي","نهار","صافي","مستقيم مستوي","اتخاذ السائق لمسرب خاطئ","محافظة العاصمة عمان","سيارة ركوب صغيرة","3/29/2017 3:55:00 PM","2","22","ذكر"
"1568163","صدم","3/29/2017 5:26:00 PM","40","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","مخالفات قواعد واولويات المرور","محافظة العاصمة عمان","نقل مشترك","3/29/2017 5:26:00 PM","2","27","ذكر"
"1568163","صدم","3/29/2017 5:26:00 PM","40","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","فئة رابعة","إسفلتي","نهار","صافي","مستقيم مستوي","عدم تخفيف السائق من سرعة مركبته عند مروره بالمناطق المأهولة أو عند الاقتراب من المدارس أو ممرات المشاة أو المنعطفات أو التقاطعات","محافظة العاصمة عمان","سيارة ركوب صغيرة","3/29/2017 5:26:00 PM","2","31","ذكر"
"1568283","صدم","3/29/2017 10:27:00 PM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","السعوديه","فئة رابعة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","3/29/2017 10:27:00 PM","2","23","ذكر"
"1568283","صدم","3/29/2017 10:27:00 PM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","قيادة المركبة دون اخذ احتياطات السلامة المرورية اللازمة","محافظة العاصمة عمان","سيارة ركوب صغيرة","3/29/2017 10:27:00 PM","2","24","ذكر"
"1568329","صدم","3/30/2017 7:48:00 AM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة رابعة","إسفلتي","نهار","صافي","مستقيم مستوي","مخالفة شواخص ممنوع المرور","محافظة العاصمة عمان","سيارة ركوب صغيرة","3/30/2017 7:48:00 AM","2","26","ذكر"
"1568329","صدم","3/30/2017 7:48:00 AM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","3/30/2017 7:48:00 AM","2","45","انثى"
"1568333","صدم","3/30/2017 8:01:00 AM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","تغير سائق المركبة المسرب بشكل مفاجئ","محافظة العاصمة عمان","سيارة ركوب صغيرة","3/30/2017 8:01:00 AM","3","","ذكر"
"1568333","صدم","3/30/2017 8:01:00 AM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","0","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","3/30/2017 8:01:00 AM","3","",""
"1568333","صدم","3/30/2017 8:01:00 AM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","0","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","نقل مشترك","3/30/2017 8:01:00 AM","3","",""
"1568346","صدم","3/30/2017 8:17:00 AM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","3/30/2017 8:17:00 AM","2","54","ذكر"
"1568346","صدم","3/30/2017 8:17:00 AM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الامن","محافظة العاصمة عمان","سيارة ركوب صغيرة","3/30/2017 8:17:00 AM","2","31","ذكر"
"1568349","صدم","3/30/2017 8:20:00 AM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","3/30/2017 8:20:00 AM","2","29","ذكر"
